,Month,Province,Mean_Temp,Min_Temp,Max_Temp,Mean_Diff_from_Normal,Snowfall,Percent_of_Normal_Snowfall,Total_Precip,Percent_of_Normal_Precip,Snow_on_Ground,Days_with_Precip,Heating_Degree_Days,Cooling_Degree_Days
0,2001-01,BC,0.35188405797101446,-8.66849710982659,8.602305475504323,1.8915,18.861538461538462,36.08810572687225,107.79791122715405,63.11607142857143,19.377926421404684,11.515625,519.1168115942029,0.0
1,2001-01,AB,-4.457322175732218,-18.166108786610877,8.743096234309624,6.969306930693069,4.954146341463415,16.724137931034484,5.833195020746888,22.025210084033613,6.722222222222222,1.7842323651452283,683.534309623431,0.0
2,2001-01,SK,-8.66578947368421,-24.729032258064517,4.388311688311688,6.29126213592233,6.587407407407407,34.56363636363636,7.125,35.327586206896555,28.44954128440367,2.68125,824.2276315789474,0.0
3,2001-01,MB,-12.04957264957265,-29.18632478632479,2.5589743589743588,5.515873015873016,10.712820512820514,43.71604938271605,10.38529411764706,45.91860465116279,41.98717948717949,3.875,931.4376068376068,0.0
4,2001-01,ON,-7.284188034188034,-24.331623931623934,2.815384615384615,1.8008,42.976410256410254,87.45454545454545,46.653303964757704,72.24590163934427,35.673469387755105,10.58590308370044,756.8440170940171,0.0
5,2001-01,QC,-11.848165137614679,-27.704128440366972,-0.005504587155963307,0.7789473684210527,46.93851351351351,86.67226890756302,43.58291457286432,62.791666666666664,44.89261744966443,11.251256281407036,904.3940366972477,0.0
6,2001-02,BC,-1.3077809798270894,-13.054441260744985,9.0,-1.3979899497487436,15.914201183431953,95.54424778761062,47.26276041666667,52.769911504424776,18.104234527687296,7.651041666666667,526.4455331412104,0.0
7,2001-02,AB,-12.235021097046413,-30.208438818565398,8.50253164556962,-3.78469387755102,16.21746031746032,92.04504504504504,15.730331753554502,91.12389380530973,12.285714285714286,4.559241706161138,829.3607594936709,0.0
8,2001-02,SK,-17.148026315789473,-34.496753246753244,3.194155844155844,-5.204901960784314,11.06015037593985,91.37614678899082,10.781410256410258,87.42608695652174,32.78504672897196,4.0256410256410255,983.9019736842106,0.0
9,2001-02,MB,-18.76752136752137,-35.64957264957265,-1.5384615384615385,-4.688888888888888,13.370434782608696,88.35365853658537,12.841666666666667,81.62068965517241,47.3013698630137,4.681818181818182,1016.5444444444444,0.0
10,2001-02,ON,-7.485593220338982,-22.36737288135593,7.362711864406779,0.016800000000000013,46.3530303030303,123.82113821138212,77.90948275862068,147.8790322580645,33.24657534246575,10.926724137931034,694.211440677966,0.0
11,2001-02,QC,-11.624,-29.29891304347826,4.737818181818182,-0.624375,59.26318407960199,124.3305785123967,70.78174603174604,122.18103448275862,58.1,11.992063492063492,812.3036363636363,0.0
12,2001-03,BC,3.257142857142857,-7.770845481049563,13.869387755102041,0.04292929292929293,15.538023952095807,56.65625,103.83821989528795,102.66367713004485,12.399361022364218,12.421465968586388,439.43731778425655,0.0
13,2001-03,AB,-1.9764705882352942,-20.557983193277312,12.654621848739497,1.7920792079207921,14.153233830845773,59.68695652173913,13.959656652360515,57.228813559322035,1.869047619047619,4.171673819742489,611.1327731092438,0.0
14,2001-03,SK,-4.175974025974027,-21.70649350649351,10.596753246753247,1.2815533980582525,9.27462686567164,55.12844036697248,10.111309523809524,50.45217391304348,13.379310344827585,2.869047619047619,682.5649350649351,0.0
15,2001-03,MB,-6.758260869565218,-23.648695652173913,5.978260869565218,0.43387096774193545,19.719327731092438,113.67901234567901,21.25211267605634,93.02325581395348,29.95774647887324,4.183098591549296,763.56,0.0
16,2001-03,ON,-2.8833333333333337,-18.515384615384615,9.482478632478633,-0.5412698412698413,37.88542713567839,140.6048387096774,42.96137339055794,76.36,20.985714285714284,8.446351931330472,628.831623931624,0.0
17,2001-03,QC,-5.451272727272727,-27.95309090909091,8.161454545454546,-0.596875,59.89004975124378,164.95495495495496,60.13187250996016,98.02702702702703,64.04102564102564,8.406374501992032,707.3076363636363,0.0
18,2001-04,BC,6.32,-4.08757225433526,19.44,-0.7079601990049752,6.64940119760479,70.54871794871795,77.85655526992288,94.17256637168141,3.1,10.442159383033419,325.3373913043478,0.0020289855072463765
19,2001-04,AB,3.757861635220126,-10.77962382445141,22.357499999999998,-0.21386138613861383,22.21824817518248,132.91071428571428,23.88059210526316,79.7280701754386,0.9808917197452229,3.763157894736842,376.7078616352201,0.06446540880503145
20,2001-04,SK,3.805769230769231,-13.786538461538461,29.13910256410256,0.06057692307692307,9.759285714285713,102.45454545454545,16.051445086705204,67.56410256410257,0.10526315789473684,4.317919075144508,424.69935897435903,1.5083333333333333
21,2001-04,MB,3.3137931034482757,-12.074137931034482,26.01206896551724,0.7225806451612903,9.027642276422766,86.0,23.469127516778524,90.64367816091954,0.1895424836601307,5.174496644295302,439.92241379310343,1.1258620689655172
22,2001-04,ON,6.207327586206896,-6.103448275862069,25.207758620689653,1.0451612903225806,5.93061224489796,55.73170731707317,51.20127659574468,83.91129032258064,0.009852216748768473,8.527659574468085,342.7206896551724,0.2642241379310345
23,2001-04,QC,3.0309090909090908,-9.156363636363636,20.721454545454545,-0.1075,5.5855,27.299212598425196,33.994422310756974,43.33870967741935,1.8010204081632653,7.039840637450199,440.15963636363637,0.00909090909090909
24,2001-05,BC,10.510778443113772,-0.4422155688622754,25.391017964071857,-0.6585858585858586,1.3689230769230771,23.88617886178862,74.25265957446808,96.63392857142857,0.5434782608695652,9.920212765957446,224.64401197604792,3.6461077844311376
25,2001-05,AB,9.599426934097421,-3.820630372492837,26.644699140401148,1.0784313725490196,4.06656346749226,12.052173913043479,32.20027322404371,59.3728813559322,0.10160427807486631,5.9863387978142075,249.1412607449857,2.67621776504298
