"REF_DATE","GEO","DGUID","Type of grain","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","265625","","","","0"
"2010-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","291775","","","","0"
"2010-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","335605","","","","0"
"2010-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","350603","","","","0"
"2010-12","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","440194","","","","0"
"2011-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","385888","","","","0"
"2011-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","407902","","","","0"
"2011-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","583045","","","","0"
"2011-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","514894","","","","0"
"2011-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","543080","","","","0"
"2011-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","941292","","","","0"
"2011-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","721777","","","","0"
"2011-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","409288","","","","0"
"2011-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","361191","","","","0"
"2011-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","460986","","","","0"
"2011-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","650567","","","","0"
"2011-12","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","506029","","","","0"
"2012-01","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","532857","","","","0"
"2012-02","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","778862","","","","0"
"2012-03","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","690928","","","","0"
"2012-04","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","674366","","","","0"
"2012-05","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","802081","","","","0"
"2012-06","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","673183","","","","0"
"2012-07","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","664433","","","","0"
"2012-08","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","555355","","","","0"
"2012-09","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","434032","","","","0"
"2012-10","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","625689","","","","0"
"2012-11","Alberta","2016A000248","Wheat, excluding durum","Tonnes","288","units","0","v40115","6.3","586678","","","","0"
