"REF_DATE","GEO","DGUID","Type of grain","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-08","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","186499","","","","0"
"2011-09","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","208165","","","","0"
"2011-10","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","191980","","","","0"
"2011-11","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","422542","","","","0"
"2011-12","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","219849","","","","0"
"2012-01","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","140074","","","","0"
"2012-02","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","118272","","","","0"
"2012-03","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","118592","","","","0"
"2012-04","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","93243","","","","0"
"2012-05","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","88539","","","","0"
"2012-06","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","94864","","","","0"
"2012-07","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","106873","","","","0"
"2012-08","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","563369","","","","0"
"2012-09","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","327325","","","","0"
"2012-10","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","310433","","","","0"
"2012-11","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","290357","","","","0"
"2012-12","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","210285","","","","0"
"2013-01","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","242109","","","","0"
"2013-02","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","258108","","","","0"
"2013-03","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","207076","","","","0"
"2013-04","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","290429","","","","0"
"2013-05","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","180805","","","","0"
"2013-06","Manitoba","2016A000246","Wheat, excluding durum","Tonnes","288","units","0","v40097","4.3","272757","","","","0"
